1.00799, 1.71348
2.40303, 2.80539
0.956706, 2.78503
0.306132, 2.52669
0.3, 1.97324
1.00948, 1.72256
2.5638, 2.79119
1.01268, 2.79018
0.311592, 2.66394
0.303397, 2.01717
0.988848, 1.74022
2.80149, 2.79479
1.08032, 2.81501
0.32895, 2.80602
0.308216, 2.06852
0.989695, 1.75036
2.80623, 2.68765
0.978838, 2.51357
0.402746, 2.80665
0.306774, 2.12543
0.983326, 1.76456
2.78331, 2.57577
1.0028, 2.48745
0.476418, 2.79367
0.3, 2.19211
0.97529, 1.78129
2.80514, 2.48221
1.00933, 2.44061
0.540756, 2.80523
0.304973, 2.24931
0.967258, 1.80027
2.80056, 2.38572
1.0402, 2.43584
0.60276, 2.81846
0.303113, 2.31833
0.982906, 1.80469
2.80278, 2.29705
1.05777, 2.41583
0.665784, 2.80635
0.3, 2.39394
0.971917, 1.83045
2.79069, 2.21079
1.09723, 2.42187
0.726256, 2.79097
0.301497, 2.4717
0.984468, 1.83723
2.78105, 2.12647
1.14115, 2.42884
0.785111, 2.79699
0.307081, 2.55431
0.999399, 1.8401
2.79363, 2.04135
1.60675, 2.79996
0.843068, 2.7888
0.308611, 2.65107
0.984618, 1.87553
2.79777, 1.95538
1.68035, 2.78604
0.900261, 2.78624
0.306555, 2.76483
0.98988, 1.89134
2.80049, 1.8691
1.78738, 2.79056
0.958106, 2.78972
0.372703, 2.79842
1.01255, 1.88382
2.80783, 1.78107
1.90523, 2.79236
1.01456, 2.78588
0.457118, 2.8005
1.01881, 1.89881
2.8097, 1.69306
2.0277, 2.78626
0.983809, 2.48108
0.536482, 2.80212
1.03064, 1.9058
2.46452, 1.7043
2.192, 2.78999
1.01574, 2.45751
0.620649, 2.78462
1.04021, 1.91767
2.39108, 1.66011
2.39517, 2.79422
1.04306, 2.42872
0.680533, 2.81092
1.05341, 1.92264
2.3691, 1.60213
2.61228, 2.78474
1.08476, 2.43723
0.754791, 2.79733
1.06952, 1.92041
2.38447, 1.52864
2.83196, 2.75513
1.20883, 2.59548
0.814065, 2.81922
1.08101, 1.92996
2.80872, 1.23044
2.78005, 2.6394
1.16394, 2.43801
0.886568, 2.78803
1.09744, 1.92204
2.76721, 1.15363
2.80052, 2.54745
1.44722, 2.7925
1.00613, 2.47975
1.11039, 1.92633
2.80163, 1.02604
2.80092, 2.45347
1.51046, 2.78138
1.02653, 2.65495
1.12482, 1.92163
2.79659, 0.91593
2.80133, 2.36327
1.59372, 2.79126
1.07905, 2.6545
1.13828, 1.92272
2.79588, 0.796401
2.79968, 2.27436
1.67735, 2.79339
1.13067, 2.66752
1.15139, 1.92072
2.00154, 1.41607
2.79326, 2.18662
1.75577, 2.78277
1.18283, 2.64282
1.16366, 1.90175
1.95158, 1.40769
2.78871, 2.10072
1.86787, 2.79538
1.22525, 2.52829
1.17514, 1.89882
1.9058, 1.40068
2.80732, 2.01378
1.98188, 2.7988
1.30501, 2.78412
1.18503, 1.88461
1.89137, 1.35959
2.804, 1.92966
2.09316, 2.79003
1.36714, 2.79487
1.19705, 1.88877
1.86536, 1.33327
2.78963, 1.84844
2.23325, 2.78928
1.43122, 2.80351
1.19871, 1.84772
2.45917, 0.3
2.7942, 1.76237
2.39249, 2.78552
1.48906, 2.78239
1.20811, 1.84704
2.34161, 0.30019
2.78306, 1.68021
2.58016, 2.78003
1.56129, 2.80235
1.22062, 1.85449
2.24083, 0.3
2.50177, 1.7116
2.80221, 2.77082
1.62036, 2.77961
1.22147, 1.831
2.13961, 0.3034
2.4196, 1.68043
2.80823, 2.66534
1.69919, 2.79763
1.22518, 1.81866
2.0519, 0.3
2.38535, 1.63325
2.79145, 2.55891
1.77015, 2.79106
1.22131, 1.79278
1.96709, 0.3
2.36742, 1.58578
2.78798, 2.45814
1.87115, 2.80584
0.344651, 0.304562
1.90678, 0.305101
2.37742, 1.54544
2.81783, 2.39076
1.94778, 2.79306
0.328714, 0.3
1.8904, 0.303734
2.38994, 1.52385
2.80238, 2.33697
2.02213, 2.79887
0.35449, 0.3
1.90312, 0.318178
2.39914, 1.51388
2.80131, 2.29657
2.07635, 2.78504
0.418572, 0.307058
1.93593, 0.305107
2.40055, 1.51191
2.79264, 2.25772
2.13928, 2.78773
0.480839, 0.313478
1.96937, 0.3102
2.40834, 1.50659
2.80988, 2.22498
2.20803, 2.80036
0.541231, 0.314085
2.00662, 0.303269
2.40788, 1.50714
2.81403, 2.19003
2.25892, 2.78688
0.585105, 0.3
2.04051, 0.316237
2.41083, 1.50523
2.80412, 2.15211
2.31998, 2.7883
0.655821, 0.304326
1.87496, 1.33683
2.39237, 1.51739
2.79775, 2.11457
2.37775, 2.78427
0.711664, 0.3
1.90125, 1.38553
2.40503, 1.50872
2.80309, 2.07936
2.43207, 2.7751
0.766757, 0.3
1.93128, 1.4154
2.40377, 1.50963
2.8005, 2.0429
2.50491, 2.79413
0.829483, 0.3
1.9667, 1.41868
2.39958, 1.51264
2.79718, 2.00647
2.55974, 2.78672
0.889374, 0.3
2.00245, 1.42083
2.40859, 1.50666
2.78598, 1.9683
2.61796, 2.78399
0.956434, 0.303713
2.04264, 1.40002
2.41618, 1.50145
2.81173, 1.93717
2.67689, 2.78165
1.00955, 0.3
2.08217, 1.38189
2.79247, 1.24128
2.80182, 1.90541
2.73299, 2.78947
1.03929, 0.300849
2.10675, 1.3642
2.80342, 1.20287
2.80954, 1.8643
2.81024, 2.7883
1.02773, 0.317331
2.2874, 0.310575
2.79425, 1.16067
2.78507, 1.80812
2.81866, 2.66265
0.952852, 0.3
2.2499, 0.3
2.79136, 1.10463
2.80085, 1.75398
2.81704, 2.52685
0.881605, 0.306886
2.19819, 0.3
2.79926, 1.03202
2.40744, 1.69109
2.81148, 2.39796
0.774909, 0.3
2.1461, 0.3
2.79181, 0.968385
2.62338, 1.64823
2.81018, 2.28579
0.678283, 0.303105
2.09334, 0.3
2.80081, 0.880755
2.62274, 1.6028
2.79611, 2.17359
0.554495, 0.3
2.04457, 0.319007
2.79313, 0.806778
2.6208, 1.55849
2.80498, 2.08994
0.409274, 0.3
1.99565, 0.311084
2.79488, 0.71353
2.61102, 1.51675
2.81164, 2.011
0.310078, 0.321135
1.94944, 0.311598
2.79712, 0.605739
2.55764, 1.48694
2.79059, 1.91977
1.95084, 1.41304
1.90241, 0.311668
2.79663, 0.482975
2.81216, 1.36924
2.53334, 1.70923
2.00807, 1.42866
1.84891, 0.3
2.79025, 0.347692
2.81307, 1.31311
2.5876, 1.68211
1.88417, 1.35302
1.79335, 0.3
2.73774, 0.3
2.79034, 1.26594
2.60297, 1.63483
1.88144, 1.34258
1.75186, 0.308681
2.69153, 0.3
2.81067, 1.21049
2.63285, 1.59942
1.88642, 1.32748
1.71646, 0.3
2.67585, 0.3
2.7974, 1.18574
2.62253, 1.55929
1.8695, 1.29491
1.72587, 0.3
2.67111, 0.3
2.78801, 1.16465
2.59936, 1.51825
1.88213, 1.26908
1.75063, 0.30731
2.66258, 0.316504
2.80061, 1.13449
2.8195, 1.56252
1.87681, 1.23585
1.76978, 0.300362
2.66856, 0.3
2.79436, 1.11387
2.80518, 1.52574
1.90519, 1.21399
1.79329, 0.300565
2.6685, 0.3
2.79732, 1.08879
2.79931, 1.49191
1.93751, 1.19347
1.82031, 0.307869
2.66269, 0.314867
2.7894, 1.06894
2.79591, 1.45889
1.97576, 1.17504
1.84, 0.300341
2.66852, 0.3
2.78691, 1.04642
2.8135, 1.4331
0.3, 0.563453
1.8556, 0.3
2.66465, 0.307725
2.8011, 1.01581
2.79155, 1.39366
0.305905, 0.534685
1.8842, 0.3
2.66509, 0.306303
2.81718, 0.984378
2.80696, 1.36722
0.300525, 0.501183
1.91182, 0.303787
2.66691, 0.301466
2.80106, 0.968708
2.80621, 1.3353
0.3, 0.465978
1.93576, 0.304161
2.66618, 0.304329
2.78676, 0.952207
2.81011, 1.30503
0.3, 0.434455
1.95895, 0.302757
2.66164, 0.318054
2.79908, 0.922752
2.80351, 1.27111
0.3, 0.403407
1.97711, 0.3
2.67114, 0.3
2.79026, 0.903484
2.81237, 1.24246
0.3, 0.371757
2.01137, 0.312946
2.66961, 0.3
2.81375, 0.868443
2.79471, 1.20456
0.310767, 0.344548
2.03009, 0.30316
2.67062, 0.3
2.81318, 0.845024
2.79864, 1.17408
0.302467, 0.310436
2.05309, 0.302374
2.66492, 0.307388
2.80235, 0.826585
2.7915, 1.13977
0.359571, 0.3
2.07034, 0.3
2.67248, 0.3
2.81828, 0.795198
2.79203, 1.10817
0.46618, 0.304352
2.10099, 0.304519
2.66725, 0.300543
2.79363, 0.78363
2.8243, 1.08762
0.534923, 0.3
2.11898, 0.3
2.66565, 0.305628
2.77997, 0.766777
2.79906, 1.04724
0.642187, 0.301025
2.14986, 0.30749
2.67051, 0.3
2.79981, 0.733664
2.80548, 1.01782
0.722492, 0.3
2.17128, 0.302613
2.6687, 0.3
2.8014, 0.709363
2.81056, 0.987885
0.807515, 0.3
2.1901, 0.3
2.67341, 0.3
2.80588, 0.683584
2.7961, 0.951111
0.912045, 0.3
2.21413, 0.3
2.66913, 0.3
2.79455, 0.665433
2.79729, 0.919716
0.999209, 0.3
2.23605, 0.3
2.65883, 0.325701
2.7756, 0.674635
2.79225, 0.91797
1.06894, 0.321387
2.2527, 0.324723
2.66615, 0.303854
2.78649, 0.622021
2.81653, 0.862746
1.17455, 0.3
2.29407, 0.313297
2.66778, 0.3
2.79554, 0.594035
2.80196, 0.825969
1.27382, 0.3
2.30319, 0.3
2.6663, 0.306092
2.79509, 0.571708
2.81318, 0.798979
1.3879, 0.304212
2.33822, 0.305987
2.66536, 0.311029
2.78182, 0.555198
2.81821, 0.769601
1.47627, 0.301124
2.36325, 0.307407
2.67114, 0.3
2.80902, 0.51895
2.78961, 0.728192
1.56324, 0.3
2.38094, 0.3
2.67368, 0.3
2.80789, 0.496209
2.79504, 0.698407
1.67871, 0.305582
2.40767, 0.3
2.67009, 0.301796
2.8072, 0.488974
2.80144, 0.690336
1.67511, 0.3
2.4167, 0.300077
2.67211, 0.3
2.7996, 0.493171
2.8144, 0.69494
1.70338, 0.3
2.41452, 0.3
2.67268, 0.3
2.78919, 0.498602
2.79846, 0.689719
1.72191, 0.30376
2.41675, 0.3
2.67452, 0.3
2.79659, 0.495426
2.80043, 0.690702
1.72662, 0.304387
2.41554, 0.3
2.67298, 0.301149
2.80062, 0.493904
2.81259, 0.695354
1.70565, 0.3
2.41787, 0.3
2.67622, 0.3
2.81065, 0.489546
2.81427, 0.696171
1.70124, 0.3
2.42219, 0.304722
2.66988, 0.311981
2.80665, 0.491863
2.79878, 0.69081
1.71435, 0.3
2.42087, 0.301376
2.67394, 0.302323
2.79037, 0.500173
2.7991, 0.691315
1.71334, 0.3
2.42898, 0.318246
2.67743, 0.3
2.79642, 0.49732
2.81695, 0.697761
1.72095, 0.301362
2.41766, 0.3
2.67288, 0.305197
2.81349, 0.48931
2.80407, 0.693096
1.71054, 0.3
2.41945, 0.3
2.67409, 0.302906
2.80547, 0.493465
2.81397, 0.696795
1.71957, 0.301232
2.41652, 0.3
2.67768, 0.3
2.81778, 0.487621
2.7995, 0.691493
1.71111, 0.3
2.41996, 0.3
2.67087, 0.313273
2.81507, 0.489678
2.80013, 0.692052
1.70518, 0.3
2.42065, 0.300491
2.67295, 0.30734
2.7912, 0.50093
2.80031, 0.692055
1.70615, 0.3
2.42646, 0.313309
2.68643, 0.3
2.79175, 0.502643
2.80793, 0.696254
1.69759, 0.3
2.4085, 0.3
2.67739, 0.3
2.80856, 0.494792
2.8011, 0.693798
1.70671, 0.301309
2.4182, 0.3
2.67609, 0.301674
2.79838, 0.499545
2.8011, 0.693751
1.69753, 0.3
2.41918, 0.3
2.67769, 0.3
2.79811, 0.499634
2.80655, 0.695688
1.69439, 0.3
2.41663, 0.3
2.67867, 0.3
2.79977, 0.498846
2.8091, 0.696597
1.70538, 0.300958
2.42357, 0.308298
2.68345, 0.3
2.7918, 0.502606
2.80108, 0.693723
1.69649, 0.3
2.41942, 0.3
2.68027, 0.3
2.80696, 0.495446
2.80304, 0.694423
1.7067, 0.301436
2.42217, 0.305355
2.67924, 0.3
2.81347, 0.492366
2.81419, 0.698421
1.71744, 0.305286
2.4196, 0.3
2.68013, 0.3
2.81246, 0.492843
2.81887, 0.700098
1.70017, 0.3
2.42256, 0.306188
2.67191, 0.313153
2.80147, 0.498026
2.80107, 0.693715
1.70363, 0.300332
2.41577, 0.3
2.6711, 0.315397
2.79916, 0.499115
2.80107, 0.693713
1.70716, 0.301594
2.42117, 0.303263
2.67687, 0.3
2.79768, 0.499808
2.80106, 0.693711
1.70791, 0.301865
2.41606, 0.3
2.67572, 0.302496
2.79178, 0.502592
2.81265, 0.697862
1.69321, 0.3
2.42874, 0.31929
2.67888, 0.3
2.79573, 0.500723
2.80302, 0.694409
1.7014, 0.3
2.4142, 0.3
2.67139, 0.31454
2.79348, 0.501784
2.80105, 0.693704
1.70032, 0.3
2.41688, 0.3
2.67758, 0.3
2.79177, 0.502585
2.80105, 0.693702
1.71994, 0.306168
2.42078, 0.302443
2.67291, 0.310289
2.79968, 0.498847
2.80105, 0.6937
1.70033, 0.3
2.41712, 0.3
2.67318, 0.309528
2.79177, 0.502581
2.80105, 0.693698
1.69641, 0.3
2.417, 0.3
2.67316, 0.309576
2.80824, 0.494798
2.80104, 0.693695
1.69029, 0.3
2.41944, 0.3
2.67207, 0.312603
2.7968, 0.500198
2.80104, 0.693693
1.69301, 0.3
2.42066, 0.302202
2.67764, 0.3
2.79176, 0.502574
2.8068, 0.695757
1.69967, 0.3
2.41673, 0.3
2.67937, 0.3
2.79289, 0.502037
2.80103, 0.693689
1.71295, 0.303656
2.42251, 0.306131
2.67858, 0.3
2.79175, 0.50257
2.80193, 0.694009
1.70848, 0.302051
2.41236, 0.3
2.67461, 0.305486
2.812, 0.493006
2.80103, 0.693684
1.69635, 0.3
2.41627, 0.3
2.67296, 0.310075
2.80676, 0.495475
2.81422, 0.698411
1.682, 0.3
2.42149, 0.303994
2.6754, 0.30326
2.80455, 0.496516
2.81062, 0.697122
1.71024, 0.302676
2.42118, 0.303326
2.67068, 0.316398
2.79174, 0.502561
2.80751, 0.696004
1.69225, 0.3
2.42024, 0.301345
2.67784, 0.3
2.8005, 0.498419
2.80102, 0.693676
1.69754, 0.3
2.42609, 0.313737
2.67796, 0.3
2.79225, 0.502312
2.80101, 0.693673
1.704, 0.300436
2.42041, 0.301704
2.6772, 0.3
2.80149, 0.497947
2.80101, 0.693671
1.70204, 0.3
2.42631, 0.314218
2.67592, 0.301746
2.80031, 0.4985
2.80978, 0.696812
1.69943, 0.3
2.42121, 0.303412
2.67681, 0.3
2.81308, 0.492467
2.801, 0.693667
1.70578, 0.30107
2.41954, 0.3
2.67726, 0.3
2.79585, 0.500597
2.801, 0.693665
1.70703, 0.301516
2.42763, 0.317013
2.67204, 0.312548
2.79938, 0.49893
2.80573, 0.695359
1.69822, 0.3
2.42284, 0.306872
2.6744, 0.305954
2.79831, 0.499431
2.801, 0.69366
1.69176, 0.3
2.41885, 0.3
2.67593, 0.301677
2.80515, 0.496199
2.80099, 0.693658
1.70812, 0.301905
2.42572, 0.312987
2.67561, 0.302559
2.7997, 0.498767
2.80099, 0.693656
1.71718, 0.305149
2.421, 0.302992
2.66947, 0.319673
2.79773, 0.499693
2.80099, 0.693653
1.71471, 0.304263
2.42115, 0.303307
2.67837, 0.3
2.81001, 0.49389
2.80098, 0.693651
1.70533, 0.300899
2.41145, 0.3
2.66913, 0.320595
2.8089, 0.494411
2.81545, 0.698837
1.71144, 0.303088
2.41625, 0.3
2.67577, 0.302069
2.80591, 0.49582
2.80098, 0.693647
1.7015, 0.3
2.4209, 0.302799
2.67345, 0.308537
2.79398, 0.501452
2.80145, 0.693814
1.71463, 0.304228
2.42355, 0.308412
2.67193, 0.31277
2.80227, 0.497533
2.80097, 0.693642
1.69628, 0.3
2.42186, 0.304828
2.67756, 0.3
2.80857, 0.494555
2.80097, 0.69364
1.70563, 0.300998
2.42476, 0.310977
2.67651, 0.3
2.7961, 0.500438
2.80097, 0.693638
1.70632, 0.301246
2.42984, 0.321745
2.67267, 0.310661
2.79501, 0.500948
2.83191, 0.704729
1.70066, 0.3
2.42037, 0.301682
2.67987, 0.3
2.79607, 0.500445
2.80274, 0.69427
1.69956, 0.3
2.4222, 0.305572
2.67372, 0.307709
2.79213, 0.502302
2.80234, 0.694125
1.69716, 0.3
2.41742, 0.3
2.67767, 0.3
2.798, 0.499527
2.80095, 0.693629
1.70075, 0.3
2.4179, 0.3
2.68125, 0.3
2.80372, 0.496821
2.80095, 0.693627
1.70068, 0.3
2.41358, 0.3
2.67376, 0.307578
2.80084, 0.498177
2.80288, 0.694317
1.70055, 0.3
2.42007, 0.301064
2.67804, 0.3
2.79291, 0.501922
2.80802, 0.69616
1.71948, 0.305951
2.42393, 0.309242
2.67741, 0.3
2.81166, 0.49306
2.81444, 0.698458
1.70294, 0.300021
2.42348, 0.308294
2.67654, 0.3
2.7981, 0.499464
2.80094, 0.693618
1.70567, 0.300999
2.41972, 0.300337
2.67505, 0.303934
2.79166, 0.502499
2.80094, 0.693616
1.68884, 0.3
2.41483, 0.3
2.67635, 0.300286
2.8153, 0.491331
2.81972, 0.700348
1.71726, 0.305152
2.41235, 0.3
2.67902, 0.3
2.80439, 0.496479
2.81731, 0.699482
1.70576, 0.301027
2.41495, 0.3
2.67786, 0.3
2.79607, 0.500405
2.80093, 0.693609
1.70003, 0.3
2.42195, 0.305072
2.67958, 0.3
2.80073, 0.498202
2.80093, 0.693607
1.71433, 0.304094
2.42088, 0.302814
2.67566, 0.302177
2.80504, 0.496166
2.81024, 0.696945
1.70376, 0.300304
2.42558, 0.31278
2.68013, 0.3
2.79268, 0.501998
2.80488, 0.695024
1.69915, 0.3
2.42135, 0.30383
2.67326, 0.308858
2.81528, 0.491321
2.80092, 0.693601
1.69002, 0.3
2.42101, 0.30311
2.67862, 0.3
2.79577, 0.500532
2.80488, 0.695021
1.70159, 0.3
2.42079, 0.302636
2.67927, 0.3
2.79164, 0.502479
2.80091, 0.693596
1.71608, 0.304716
2.4182, 0.3
2.67402, 0.306696
2.80328, 0.496976
2.80349, 0.694519
1.70939, 0.302316
2.43037, 0.322937
2.67235, 0.311357
2.80147, 0.497827
2.80091, 0.693592
1.69464, 0.3
2.41923, 0.3
2.67324, 0.308862
2.79163, 0.502473
2.8009, 0.69359
1.71296, 0.303594
2.43248, 0.327418
2.6751, 0.303665
2.79287, 0.501883
2.8009, 0.693587
1.70414, 0.30043
2.41411, 0.3
2.67036, 0.316871
2.79917, 0.498905
2.80495, 0.695038
1.70387, 0.300333
2.41897, 0.3
2.67767, 0.3
2.79162, 0.502466
2.80089, 0.693583
1.69936, 0.3
2.4177, 0.3
2.67725, 0.3
2.80107, 0.498
2.80871, 0.696385
1.7114, 0.303028
2.41908, 0.3
2.67307, 0.309292
2.79161, 0.502462
2.80089, 0.693579
1.72503, 0.307911
2.41515, 0.3
2.68075, 0.3
2.79161, 0.50246
2.80088, 0.693576
1.68603, 0.3
2.42276, 0.306843
2.67812, 0.3
2.79171, 0.502407
2.80088, 0.693574
1.7041, 0.300405
2.4213, 0.303765
2.67979, 0.3
2.79582, 0.500464
2.81232, 0.697674
1.70719, 0.301513
2.41682, 0.3
2.67917, 0.3
2.7916, 0.502453
2.80945, 0.696644
1.69853, 0.3
2.42022, 0.301487
2.67641, 0.3
2.79435, 0.501153
2.80087, 0.693568
1.70704, 0.301455
2.4246, 0.310756
2.67173, 0.312972
2.79556, 0.500577
2.80087, 0.693565
1.7019, 0.3
2.41364, 0.3
2.67984, 0.3
2.79159, 0.502446
2.80087, 0.693563
1.70212, 0.3
2.41321, 0.3
2.68344, 0.3
2.79804, 0.4994
2.80086, 0.693561
1.70362, 0.300224
2.41914, 0.3
2.67606, 0.300861
2.79661, 0.500069
2.80469, 0.69493
1.68827, 0.3
2.4191, 0.3
2.67972, 0.3
2.8076, 0.494875
2.80086, 0.693557
1.70404, 0.300375
2.42458, 0.310735
2.67463, 0.30482
2.79158, 0.502438
2.80317, 0.694384
1.68913, 0.3
2.41541, 0.3
2.67756, 0.3
2.79317, 0.501684
2.81387, 0.69822
1.72035, 0.306216
2.41547, 0.3
2.67192, 0.312345
2.80287, 0.497098
2.80085, 0.69355
1.70658, 0.301281
2.41977, 0.300558
2.67335, 0.308358
2.80072, 0.49811
2.80085, 0.693548
1.70615, 0.301123
2.41769, 0.3
2.67283, 0.309796
2.80169, 0.497649
2.80084, 0.693546
1.70923, 0.302225
2.42393, 0.309373
2.68419, 0.3
2.81011, 0.49367
2.80084, 0.693543
1.71014, 0.302551
2.41651, 0.3
2.67773, 0.3
2.81224, 0.492659
2.80084, 0.693541
1.69098, 0.3
2.42129, 0.303787
2.68624, 0.3
2.79719, 0.499764
2.81218, 0.697604
1.70662, 0.301288
2.41921, 0.3
2.67327, 0.308537
2.80592, 0.495637
2.8073, 0.695856
1.69723, 0.3
2.42409, 0.309739
2.67559, 0.302048
2.79978, 0.498535
2.80083, 0.693535
1.70891, 0.302106
2.4137, 0.3
2.67829, 0.3
2.79716, 0.499768
2.80083, 0.693532
1.69797, 0.3
2.42189, 0.305079
2.67918, 0.3
2.79795, 0.499389
2.80082, 0.69353
1.68666, 0.3
2.41878, 0.3
2.67917, 0.3
2.79155, 0.502411
2.80082, 0.693528
1.70365, 0.300213
2.4217, 0.304684
2.6761, 0.300573
2.80252, 0.497227
2.80315, 0.694364
1.69131, 0.3
2.41691, 0.3
2.67399, 0.306453
2.8006, 0.498129
2.81346, 0.698058
1.71829, 0.305458
2.42549, 0.312727
2.67572, 0.301618
2.79154, 0.502404
2.80081, 0.693521
1.69245, 0.3
2.42069, 0.302557
2.68269, 0.3
2.80024, 0.498289
2.81414, 0.698298
1.70176, 0.3
2.41389, 0.3
2.67094, 0.314936
2.79409, 0.501194
2.80234, 0.694065
1.71271, 0.303455
2.42471, 0.31107
2.67969, 0.3
2.79162, 0.502355
2.81366, 0.698123
1.70607, 0.301073
2.41935, 0.3
2.67496, 0.303714
2.79795, 0.499364
2.80462, 0.694884
1.69162, 0.3
2.41865, 0.3
2.67198, 0.311997
2.80247, 0.497223
2.8008, 0.69351
1.71069, 0.302728
2.42041, 0.30199
2.67244, 0.310726
2.82349, 0.487293
2.80079, 0.693508
1.69901, 0.3
2.42361, 0.308761
2.68062, 0.3
2.79762, 0.499508
2.80397, 0.694647
1.70106, 0.3
2.41725, 0.3
2.67556, 0.301989
2.79485, 0.500813
2.80115, 0.693634
1.70004, 0.3
2.42106, 0.303367
2.6753, 0.302712
2.80493, 0.496046
2.80079, 0.693501
1.70802, 0.301765
2.4133, 0.3
2.67605, 0.300616
2.80682, 0.495151
2.81729, 0.699417
1.70829, 0.301857
2.4177, 0.3
2.66867, 0.321175
2.79428, 0.501072
2.81313, 0.697925
1.71914, 0.305746
2.42819, 0.318489
2.6738, 0.306855
2.80096, 0.497911
2.8027, 0.694186
1.71106, 0.302849
2.4271, 0.316171
2.67593, 0.300907
2.81338, 0.492043
2.80077, 0.693493
1.70563, 0.300902
2.42077, 0.302782
2.67647, 0.3
2.79623, 0.500137
2.807, 0.695725
1.70682, 0.301327
2.42003, 0.301207
2.67802, 0.3
2.7983, 0.499157
2.80077, 0.693488
1.69846, 0.3
2.41701, 0.3
2.679, 0.3
2.79757, 0.4995
2.80311, 0.694325
1.71411, 0.303935
2.42066, 0.302564
2.67561, 0.30177
2.80754, 0.494788
2.81291, 0.69784
1.71502, 0.30426
2.42036, 0.301931
2.67677, 0.3
2.80225, 0.497281
2.80076, 0.693482
1.68664, 0.3
2.42103, 0.303347
2.67715, 0.3
2.80309, 0.49688
2.80076, 0.693479
1.71888, 0.305643
2.41883, 0.3
2.67956, 0.3
2.79148, 0.50236
2.8049, 0.694964
1.69698, 0.3
2.41422, 0.3
2.67866, 0.3
2.7946, 0.500883
2.80075, 0.693475
1.69643, 0.3
2.41789, 0.3
2.67501, 0.303386
2.81033, 0.493453
2.80923, 0.696513
1.69125, 0.3
2.4187, 0.3
2.67498, 0.303445
2.8149, 0.49129
2.80074, 0.693471
1.70103, 0.3
2.42716, 0.316338
2.67328, 0.308201
2.79316, 0.501551
2.80074, 0.693468
1.71003, 0.302463
2.42114, 0.303595
2.67719, 0.3
2.80177, 0.497482
2.81052, 0.696974
1.6965, 0.3
2.42185, 0.305107
2.67335, 0.307984
